category,month,count
math.ST,2022-08,165
math.ST,2022-09,185
math.ST,2022-10,203
math.ST,2022-11,182
math.ST,2022-12,159
math.ST,2023-01,156
math.ST,2023-02,149
math.ST,2023-03,174
math.ST,2023-04,119
math.ST,2023-05,208
math.ST,2023-06,175
math.ST,2023-07,168
math.ST,2023-08,123
math.ST,2023-09,140
math.ST,2023-10,214
math.ST,2023-11,175
math.ST,2023-12,141
math.ST,2024-01,159
math.ST,2024-02,225
math.ST,2024-03,180
math.ST,2024-04,184
math.ST,2024-05,212
math.ST,2024-06,189
math.ST,2024-07,184
math.ST,2024-08,134
math.ST,2024-09,170
math.ST,2024-10,219
math.ST,2024-11,166
math.ST,2024-12,150
math.ST,2025-01,176
math.ST,2025-02,223
math.ST,2025-03,183
math.ST,2025-04,181
math.ST,2025-05,223
math.ST,2025-06,216
math.ST,2025-07,184
math.ST,2025-08,162
math.ST,2025-09,199
math.ST,2025-10,272
math.ST,2025-11,220
math.ST,2025-12,233
math.ST,2026-01,210
math.ST,2026-02,255
math.ST,2026-03,277
math.ST,2026-04,231
math.ST,2026-05,328
math.ST,2026-06,282
math.SG,2017-01,32
math.SG,2017-02,29
math.SG,2017-03,34
math.SG,2017-04,24
math.SG,2017-05,34
math.SG,2017-06,36
math.SG,2017-07,25
math.SG,2017-08,35
math.SG,2017-09,33
math.SG,2017-10,41
math.SG,2017-11,33
math.SG,2017-12,46
math.SG,2018-01,37
math.SG,2018-02,38
math.SG,2018-03,40
math.SG,2018-04,38
math.SG,2018-05,39
math.SG,2018-06,28
math.SG,2018-07,38
math.SG,2018-08,38
math.SG,2018-09,42
math.SG,2018-10,48
math.SG,2018-11,54
math.SG,2018-12,27
math.SG,2019-01,38
math.SG,2019-02,36
math.SG,2019-03,41
math.SG,2019-04,38
math.SG,2019-05,42
math.SG,2019-06,21
math.SG,2019-07,31
math.SG,2019-08,23
math.SG,2019-09,42
math.SG,2019-10,63
math.SG,2019-11,36
math.SG,2019-12,45
math.SG,2020-01,37
math.SG,2020-02,42
math.SG,2020-03,45
math.SG,2020-04,46
math.SG,2020-05,34
math.SG,2020-06,45
math.SG,2020-07,25
math.SG,2020-08,38
math.SG,2020-09,38
math.SG,2020-10,51
math.SG,2020-11,41
math.SG,2020-12,41
math.SG,2021-01,26
math.SG,2021-02,48
math.SG,2021-03,39
math.SG,2021-04,40
math.SG,2021-05,35
math.SG,2021-06,38
math.SG,2021-07,31
math.SG,2021-08,36
math.SG,2021-09,45
math.SG,2021-10,46
math.SG,2021-11,38
math.SG,2021-12,41
math.SG,2022-01,31
math.SG,2022-02,38
math.SG,2022-03,34
math.SG,2022-04,28
math.SG,2022-05,51
math.SG,2022-06,48
math.SG,2022-07,38
math.SG,2022-08,32
math.SG,2022-09,38
math.SG,2022-10,40
math.SG,2022-11,56
math.SG,2022-12,49
math.SG,2023-01,35
math.SG,2023-02,42
math.SG,2023-03,40
math.SG,2023-04,38
math.SG,2023-05,41
math.SG,2023-06,30
math.SG,2023-07,50
math.SG,2023-08,50
math.SG,2023-09,46
math.SG,2023-10,45
math.SG,2023-11,49
math.SG,2023-12,44
math.SG,2024-01,50
math.SG,2024-02,34
math.SG,2024-03,36
math.SG,2024-04,51
math.SG,2024-05,53
math.SG,2024-06,44
math.SG,2024-07,38
math.SG,2024-08,36
math.SG,2024-09,46
math.SG,2024-10,65
math.SG,2024-11,46
math.SG,2024-12,63
math.SG,2025-01,37
math.SG,2025-02,32
math.SG,2025-03,56
math.SG,2025-04,43
math.SG,2025-05,46
math.SG,2025-06,39
math.SG,2025-07,61
math.SG,2025-08,31
math.SG,2025-09,50
math.SG,2025-10,58
math.SG,2025-11,53
math.SG,2025-12,47
math.SG,2026-01,50
math.SG,2026-02,47
math.SG,2026-03,41
math.SG,2026-04,49
math.SG,2026-05,49
math.SG,2026-06,54
